Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
02/11/2018,6,51.99,51.99,-115.8283
02/11/2018,7,47.6,47.6,-234.716
02/11/2018,8,47.6,47.6,-335.0631
02/11/2018,9,47.6,47.6,-298.463
02/11/2018,10,42.25,42.25,-149.9275
02/11/2018,11,42.25,42.25,-214.6691
02/11/2018,12,46.90474,46.90474,-19.4109
02/11/2018,13,47.6,47.6,-135.1961
02/11/2018,14,46.5,46.5,-348.0093
02/11/2018,15,50,50,-84.8336
02/11/2018,16,100,100,264.1107
02/11/2018,17,95,95,195.7253
02/11/2018,18,95,95,61.2125
02/11/2018,19,94,94,130.7344
02/11/2018,20,48.55,48.55,-141.1976
02/11/2018,21,100,100,174.2683
02/11/2018,22,51.2,51.2,-64.6233
02/11/2018,23,51.2,51.2,-21.1358
02/11/2018,24,50.5,50.5,-119.7342
02/11/2018,25,48.55,48.55,-312.9163
02/11/2018,26,47.3,47.3,-588.6647
02/11/2018,27,46.55,46.55,-629.6418
02/11/2018,28,48.55,48.55,-427.4393
02/11/2018,29,50.5,50.5,-204.6528
02/11/2018,30,50.5,50.5,-150.1807
02/11/2018,31,48.7,48.7,-307.5976
02/11/2018,32,50.55,50.55,-38.1821
02/11/2018,33,48.53,48.53,-313.9475
02/11/2018,34,50.5,50.5,-234.0036
02/11/2018,35,102.42,102.42,163.1679
02/11/2018,36,35.07,35.07,15.0242
02/11/2018,37,102.42,102.42,94.6775
02/11/2018,38,46.55,46.55,-400.2837
02/11/2018,39,76.72,76.72,55.2982
02/11/2018,40,45.05,45.05,-294.6715
02/11/2018,41,53.5,53.5,-6.595
02/11/2018,42,45.1,45.1,-363.9706
02/11/2018,43,46.55,46.55,-102.7971
02/11/2018,44,46.55,46.55,-202.6057
02/11/2018,45,71.25,71.25,30.5397
02/11/2018,46,71.25,71.25,56.9415
02/11/2018,47,71.25,71.25,61.9541
02/11/2018,48,71.45,71.45,571.2428
03/11/2018,1,74.45,74.45,463.4131
03/11/2018,2,73,73,318.6652
03/11/2018,3,71.35,71.35,250.0699
03/11/2018,4,44.23,44.23,-148.6758
03/11/2018,5,40,40,-78.5473
03/11/2018,6,45,45,-9.1011
03/11/2018,7,72.85,72.85,70.5412
03/11/2018,8,35.54,35.54,-281.5621
03/11/2018,9,58.95,58.95,107.5617
03/11/2018,10,58.95,58.95,9.6584
03/11/2018,11,35.54,35.54,-150.3717
03/11/2018,12,45,45,-51.6986
03/11/2018,13,72.85,72.85,85.2823
03/11/2018,14,36,36,-85.3001
03/11/2018,15,74,74,370.0706
03/11/2018,16,78.5,78.5,435.8964
03/11/2018,17,78.5,78.5,290.6664
03/11/2018,18,78.75,78.75,437.8341
03/11/2018,19,78.5,78.5,256.5929
03/11/2018,20,78,78,154.1354
03/11/2018,21,77.99,77.99,73.2171
03/11/2018,22,74,74,47.6416
03/11/2018,23,77.9,77.9,141.5334
03/11/2018,24,77.9,77.9,73.6933
03/11/2018,25,46.65,46.65,-135.9092
03/11/2018,26,46.65,46.65,-91.6077
03/11/2018,27,46.65,46.65,-83.1273
03/11/2018,28,46.65,46.65,-119.6643
03/11/2018,29,73.9,73.9,37.4848
03/11/2018,30,77.9,77.9,268.7762
03/11/2018,31,77.9,77.9,375.737
03/11/2018,32,77.9,77.9,250.9964
03/11/2018,33,64.69,64.69,183.6412
03/11/2018,34,88.5,88.5,620.0753
03/11/2018,35,88.5,88.5,528.3773
03/11/2018,36,88.5,88.5,346.4508
03/11/2018,37,85,85,76.6501
03/11/2018,38,48.2,48.2,-192.7009
03/11/2018,39,85,85,47.4643
03/11/2018,40,50.5,50.5,-14.2861
03/11/2018,41,85,85,69.3116
03/11/2018,42,47.5,47.5,-104.3279
03/11/2018,43,85,85,443.8267
03/11/2018,44,75,75,72.7062
03/11/2018,45,46.65,46.65,-56.1245
03/11/2018,46,44.71,44.71,-143.8357
03/11/2018,47,45.2,45.2,-57.4433
03/11/2018,48,75,75,114.7601
04/11/2018,1,41.24,41.24,-214.5849
04/11/2018,2,40,40,-201.9625
04/11/2018,3,74,74,57.5055
04/11/2018,4,74,74,42.0056
04/11/2018,5,14.5,14.5,-18.2065
04/11/2018,6,55,55,-147.5518
04/11/2018,7,74,74,70.4386
04/11/2018,8,74,74,96.7851
04/11/2018,9,36.54,36.54,-95.1486
04/11/2018,10,75,75,102.3226
04/11/2018,11,78.1,78.1,388.0795
04/11/2018,12,79.5,79.5,534.33
04/11/2018,13,81.5,81.5,749.1292
04/11/2018,14,85,85,954.6838
04/11/2018,15,79.99,79.99,606.7326
04/11/2018,16,79.99,79.99,572.9305
04/11/2018,17,79.99,79.99,166.4696
04/11/2018,18,79.5,79.5,118.5876
04/11/2018,19,44.15,44.15,-459.6232
04/11/2018,20,67.88,67.88,-366.6002
04/11/2018,21,65.3,65.3,-80.2024
04/11/2018,22,65.95,65.95,-16.3884
04/11/2018,23,39,39,56.1827
04/11/2018,24,39,39,8.1868
04/11/2018,25,77.5,77.5,181.9667
04/11/2018,26,77.9,77.9,460.9496
04/11/2018,27,77.9,77.9,630.1603
04/11/2018,28,77.9,77.9,473.2998
04/11/2018,29,94,94,694.4305
04/11/2018,30,77,77,373.8648
04/11/2018,31,74,74,6.8199
04/11/2018,32,74,74,27.3599
04/11/2018,33,47,47,-143.5666
04/11/2018,34,73.9,73.9,99.6017
04/11/2018,35,73.9,73.9,197.7911
04/11/2018,36,77,77,294.9082
04/11/2018,37,28.5,28.5,-97.8517
04/11/2018,38,28.5,28.5,-390.4718
04/11/2018,39,45,45,-502.5427
04/11/2018,40,45,45,-388.0832
04/11/2018,41,47.01,47.01,-161.3806
04/11/2018,42,46.68412,46.68412,-395.8759
04/11/2018,43,46.95,46.95,-324.5291
04/11/2018,44,16,16,-510.7395
04/11/2018,45,47.5,47.5,-100.792
04/11/2018,46,35.25,35.25,-210.3299
04/11/2018,47,71,71,33.5864
04/11/2018,48,47,47,-21.5024
05/11/2018,1,47,47,-62.7173
05/11/2018,2,74,74,254.7826
05/11/2018,3,74.95,74.95,266.116
05/11/2018,4,52,52,-4.8037
05/11/2018,5,46.55,46.55,-154.9166
05/11/2018,6,46.65,46.65,-117.4917
05/11/2018,7,54.23,54.23,-42.2803
05/11/2018,8,51.77,51.77,-58.221
05/11/2018,9,37.6,37.6,-166.8036
05/11/2018,10,52.42,52.42,-136.3683
05/11/2018,11,16,16,-312.3536
05/11/2018,12,45,45,-418.6494
05/11/2018,13,77,77,150.2914
05/11/2018,14,46.7,46.7,-139.545
05/11/2018,15,68.2,68.2,16.2769
05/11/2018,16,60,60,36.6464
05/11/2018,17,45.1,45.1,-519.9022
05/11/2018,18,45.05,45.05,-397.6187
05/11/2018,19,45.1,45.1,-118.4222
05/11/2018,20,45.05,45.05,-30.5938
05/11/2018,21,45,45,-84.25
05/11/2018,22,105,105,29.6473
05/11/2018,23,45.05,45.05,-76.4083
05/11/2018,24,45.1,45.1,-29.6833
05/11/2018,25,93.5,93.5,215.2826
05/11/2018,26,97,97,166.1888
05/11/2018,27,105,105,294.995
05/11/2018,28,105,105,194.7916
05/11/2018,29,108,108,199.7305
05/11/2018,30,108,108,386.0378
05/11/2018,31,108,108,270.2346
05/11/2018,32,98.25,98.25,132.6281
05/11/2018,33,48.48,48.48,-193.0676
05/11/2018,34,124.43,124.43,516.3546
05/11/2018,35,146.68,146.68,622.1504
05/11/2018,36,114.68,114.68,267.6263
05/11/2018,37,48.6,48.6,-86.0834
05/11/2018,38,48.4,48.4,-309.2651
05/11/2018,39,48.6,48.6,-89.1869
05/11/2018,40,47.5,47.5,-270.2543
05/11/2018,41,46.55,46.55,-371.0202
05/11/2018,42,46.55,46.55,-182.288
05/11/2018,43,96.5,96.5,84.8333
05/11/2018,44,74,74,56.6109
05/11/2018,45,71,71,36.3241
05/11/2018,46,71,71,24.8564
05/11/2018,47,71,71,154.5369
05/11/2018,48,73,73,315.2195
06/11/2018,1,72,72,246.9672
06/11/2018,2,73.5,73.5,489.8737
06/11/2018,3,71,71,325.6488
06/11/2018,4,71,71,263.5708
06/11/2018,5,71,71,462.9588
06/11/2018,6,71,71,324.4069
06/11/2018,7,71,71,409.1991
06/11/2018,8,71,71,241.0578
06/11/2018,9,70,70,7.1455
06/11/2018,10,40,40,-158.7744
06/11/2018,11,71,71,130.9369
06/11/2018,12,71,71,160.0134
06/11/2018,13,74.5,74.5,549.2911
06/11/2018,14,91.9,91.9,705.7397
06/11/2018,15,100,100,936.3096
06/11/2018,16,91.9,91.9,617.0777
06/11/2018,17,71,71,20.8638
06/11/2018,18,47,47,-198.9161
06/11/2018,19,78.5,78.5,148.9608
06/11/2018,20,78.5,78.5,205.8299
06/11/2018,21,78.5,78.5,45.5866
06/11/2018,22,78.5,78.5,7.9754
06/11/2018,23,99,99,86.1998
06/11/2018,24,93.4,93.4,152.1226
06/11/2018,25,96.5,96.5,222.3377
06/11/2018,26,74,74,17.3758
06/11/2018,27,45.1,45.1,-107.8687
06/11/2018,28,44,44,-458.3158
06/11/2018,29,46.4,46.4,-312.6145
06/11/2018,30,46.55,46.55,-413.1042
06/11/2018,31,47.5,47.5,-483.3625
06/11/2018,32,47.62,47.62,-202.964
06/11/2018,33,47.5,47.5,-443.7121
06/11/2018,34,90.95,90.95,5.3914
06/11/2018,35,91.95,91.95,11.3364
06/11/2018,36,47.64,47.64,-37.17
06/11/2018,37,47.62,47.62,-138.7335
06/11/2018,38,46.6,46.6,-258.2498
06/11/2018,39,91.95,91.95,182.3469
06/11/2018,40,78,78,194.2817
06/11/2018,41,77.8,77.8,230.4828
06/11/2018,42,47.55,47.55,-49.001
06/11/2018,43,73,73,37.9447
06/11/2018,44,46.56,46.56,-104.8386
06/11/2018,45,41.19,41.19,-572.5375
06/11/2018,46,15,15,-722.8164
06/11/2018,47,34.46,34.46,-443.8195
06/11/2018,48,20,20,-461.7324
07/11/2018,1,34.46,34.46,-258.4635
07/11/2018,2,72,72,227.5549
07/11/2018,3,72,72,297.2689
07/11/2018,4,72,72,384.7978
07/11/2018,5,72,72,385.1191
07/11/2018,6,72,72,313.4381
07/11/2018,7,71,71,124.4776
07/11/2018,8,37.75,37.75,-110.765
07/11/2018,9,34.46,34.46,-326.7303
07/11/2018,10,34.46,34.46,-388.242
07/11/2018,11,34.46,34.46,-478.9019
07/11/2018,12,34.46,34.46,-415.7899
07/11/2018,13,37.75,37.75,-150.1062
07/11/2018,14,46.55,46.55,-211.0096
07/11/2018,15,45.05,45.05,-721.1901
07/11/2018,16,35.01,35.01,-727.033
07/11/2018,17,35.04,35.04,-717.9062
07/11/2018,18,45.1,45.1,-638.5919
07/11/2018,19,35.03,35.03,-255.077
07/11/2018,20,46.65,46.65,-232.2657
07/11/2018,21,50.04,50.04,-273.7833
07/11/2018,22,50.26,50.26,-112.2729
07/11/2018,23,52.55,52.55,-75.814
07/11/2018,24,47.05,47.05,-78.7052
07/11/2018,25,72.03,72.03,243.0992
07/11/2018,26,78,78,460.9545
07/11/2018,27,78,78,474.3704
07/11/2018,28,75,75,368.1574
07/11/2018,29,75,75,446.2612
07/11/2018,30,73.5,73.5,314.7543
07/11/2018,31,72.25,72.25,621.8037
07/11/2018,32,72.25,72.25,647.5608
07/11/2018,33,48.5,48.5,-9.802
07/11/2018,34,91,91,470.009
07/11/2018,35,92,92,833.5676
07/11/2018,36,91,91,904.3445
07/11/2018,37,91,91,688.4814
07/11/2018,38,87.25,87.25,501.4215
07/11/2018,39,87.25,87.25,126.4614
07/11/2018,40,87.25,87.25,91.525
07/11/2018,41,91,91,140.0026
07/11/2018,42,46.8,46.8,2.2266
07/11/2018,43,92,92,396.2842
07/11/2018,44,79.5,79.5,491.953
07/11/2018,45,77.9,77.9,484.5717
07/11/2018,46,55,55,28.4216
07/11/2018,47,72,72,46.6702
07/11/2018,48,47.65,47.65,-36.0551
08/11/2018,1,46.5,46.5,-202.8482
08/11/2018,2,73,73,304.7363
08/11/2018,3,73,73,300.8056
08/11/2018,4,46.55,46.55,-116.3152
08/11/2018,5,44.15,44.15,-200.2588
08/11/2018,6,37.61,37.61,-424.4139
08/11/2018,7,37.61,37.61,-344.3009
08/11/2018,8,28.5,28.5,-830.0212
08/11/2018,9,20,20,-664.7093
08/11/2018,10,20,20,-720.8824
08/11/2018,11,56.35,56.35,34.7323
08/11/2018,12,70,70,449.0444
08/11/2018,13,97,97,779.0023
08/11/2018,14,78,78,658.4677
08/11/2018,15,77.89,77.89,555.8447
08/11/2018,16,47.61,47.61,-137.8456
08/11/2018,17,68.59,68.59,5.927
08/11/2018,18,47.7,47.7,-298.7735
08/11/2018,19,47.8,47.8,-101.0765
08/11/2018,20,47.75,47.75,-277.4624
08/11/2018,21,47.75,47.75,-302.5389
08/11/2018,22,47.61,47.61,-556.4095
08/11/2018,23,47.77,47.77,-232.4354
08/11/2018,24,47.85,47.85,-396.8085
08/11/2018,25,48.12,48.12,-134.6935
08/11/2018,26,48.2,48.2,-147.1498
08/11/2018,27,60,60,83.8665
08/11/2018,28,67.4,67.4,350.8413
08/11/2018,29,84.95,84.95,503.0258
08/11/2018,30,68.12,68.12,207.4711
08/11/2018,31,80.5,80.5,271.603
08/11/2018,32,84.95,84.95,317.7406
08/11/2018,33,84.95,84.95,71.2088
08/11/2018,34,90.8,90.8,395.7512
08/11/2018,35,87.9,87.9,496.0347
08/11/2018,36,84.95,84.95,327.1757
08/11/2018,37,50,50,-3.1958
08/11/2018,38,48.2,48.2,-361.0096
08/11/2018,39,48.2,48.2,-398.5706
08/11/2018,40,48.05,48.05,-606.7019
08/11/2018,41,47.65,47.65,-453.6771
08/11/2018,42,48.05,48.05,-134.7725
08/11/2018,43,48.1,48.1,-90.8291
08/11/2018,44,48,48,-216.0792
08/11/2018,45,44.79,44.79,-700.685
08/11/2018,46,46.7,46.7,-180.4315
08/11/2018,47,75.05,75.05,548.5695
08/11/2018,48,75,75,264.5411
09/11/2018,1,75,75,172.0915
09/11/2018,2,75,75,283.3417
09/11/2018,3,75,75,242.4361
09/11/2018,4,75,75,167.4843
09/11/2018,5,75,75,139.2008
09/11/2018,6,74.99,74.99,110.0041
09/11/2018,7,75,75,211.8304
09/11/2018,8,74.99,74.99,72.6792
09/11/2018,9,74.99,74.99,113.5808
09/11/2018,10,49,49,-8.5912
09/11/2018,11,15,15,-536.0203
09/11/2018,12,15,15,-530.8391
09/11/2018,13,79.85,79.85,131.3182
09/11/2018,14,13,13,-345.4926
09/11/2018,15,15,15,-505.1364
09/11/2018,16,15,15,-328.3309
09/11/2018,17,77.8,77.8,35.362
09/11/2018,18,77.8,77.8,167.8356
09/11/2018,19,77.8,77.8,172.602
09/11/2018,20,47.54,47.54,-220.4366
09/11/2018,21,47.9,47.9,-104.2417
09/11/2018,22,47.65,47.65,-273.7638
09/11/2018,23,47.15,47.15,-549.3967
09/11/2018,24,47.15,47.15,-510.2922
09/11/2018,25,47.25,47.25,-528.0361
09/11/2018,26,47.25,47.25,-462.0174
09/11/2018,27,47.65,47.65,-289.9197
09/11/2018,28,47.9,47.9,-530.1892
09/11/2018,29,48.07,48.07,-287.4419
09/11/2018,30,48.05,48.05,-310.7543
09/11/2018,31,48,48,-512.4516
09/11/2018,32,48.06,48.06,-524.4981
09/11/2018,33,48.1,48.1,-164.9105
09/11/2018,34,82,82,181.8034
09/11/2018,35,82,82,179.7743
09/11/2018,36,83.25,83.25,249.86
09/11/2018,37,48.1,48.1,-164.7128
09/11/2018,38,48.09,48.09,-228.2127
09/11/2018,39,48.11,48.11,-47.5125
09/11/2018,40,48.07,48.07,-212.5875
09/11/2018,41,82,82,49.3236
09/11/2018,42,83.8,83.8,372.2093
09/11/2018,43,82,82,108.6304
09/11/2018,44,48.05,48.05,-173.0015
09/11/2018,45,47.65,47.65,-125.0932
09/11/2018,46,71.95,71.95,48.5516
09/11/2018,47,33.1,33.1,-167.1349
09/11/2018,48,33.1,33.1,-338.3622
10/11/2018,1,33.1,33.1,-316.1126
10/11/2018,2,35.6,35.6,-110.9561
10/11/2018,3,71.95,71.95,62.2505
10/11/2018,4,35.6,35.6,-87.0384
10/11/2018,5,35.6,35.6,-98.0787
10/11/2018,6,35.6,35.6,-100.6991
10/11/2018,7,71.95,71.95,31.4085
10/11/2018,8,35.6,35.6,-77.8973
10/11/2018,9,35.6,35.6,-122.5792
10/11/2018,10,71.95,71.95,128.388
10/11/2018,11,70,70,-3.5537
10/11/2018,12,71.95,71.95,98.8444
10/11/2018,13,73.5,73.5,168.8869
10/11/2018,14,73.5,73.5,203.1201
10/11/2018,15,47.65,47.65,-68.1663
10/11/2018,16,71.95,71.95,328.5656
10/11/2018,17,140,140,417.3381
10/11/2018,18,78,78,421.8461
10/11/2018,19,71.95,71.95,188.3723
10/11/2018,20,45,45,-109.9712
10/11/2018,21,46,46,-220.6523
10/11/2018,22,46.3,46.3,-501.9719
10/11/2018,23,46.3,46.3,-538.884
10/11/2018,24,47.65,47.65,-487.3075
10/11/2018,25,48.07,48.07,-57.7407
10/11/2018,26,48.05,48.05,-187.6321
10/11/2018,27,48.05,48.05,-375.175
10/11/2018,28,46,46,-418.0757
10/11/2018,29,46,46,-547.8998
10/11/2018,30,46,46,-510.0149
10/11/2018,31,48.06,48.06,-561.4042
10/11/2018,32,48.07,48.07,-469.5869
10/11/2018,33,60,60,48.8584
10/11/2018,34,95,95,339.9055
10/11/2018,35,95,95,413.4593
10/11/2018,36,95,95,509.3925
10/11/2018,37,95,95,348.1
10/11/2018,38,95,95,293.4833
10/11/2018,39,88.95,88.95,198.2425
10/11/2018,40,88.95,88.95,293.3811
10/11/2018,41,82,82,508.6279
10/11/2018,42,82,82,458.7024
10/11/2018,43,82,82,435.725
10/11/2018,44,79,79,315.0195
10/11/2018,45,77,77,203.8145
10/11/2018,46,74,74,166.6764
10/11/2018,47,79,79,404.6722
10/11/2018,48,74,74,85.8597
11/11/2018,1,75,75,247.5976
11/11/2018,2,47.65,47.65,-72.6628
11/11/2018,3,46.45,46.45,-156.2509
11/11/2018,4,45,45,-121.0868
11/11/2018,5,45,45,-185.0437
11/11/2018,6,45,45,-392.8
11/11/2018,7,45,45,-119.3655
11/11/2018,8,45,45,-151.426
11/11/2018,9,46,46,-17.3886
11/11/2018,10,43.55,43.55,-232.1175
11/11/2018,11,43.55,43.55,-242.3583
11/11/2018,12,45,45,-81.1847
11/11/2018,13,75,75,204.1803
11/11/2018,14,75,75,374.8284
11/11/2018,15,73.5,73.5,97.0495
11/11/2018,16,46.5,46.5,-321.9437
11/11/2018,17,47.65,47.65,-290.1976
11/11/2018,18,47.65,47.65,-194.1831
11/11/2018,19,47.65,47.65,-59.0092
11/11/2018,20,47.65,47.65,-101.496
11/11/2018,21,47.7,47.7,-308.4609
11/11/2018,22,47.65,47.65,-336.5915
11/11/2018,23,47.65,47.65,-519.2897
11/11/2018,24,47.7,47.7,-216.8122
11/11/2018,25,47.7,47.7,-276.4427
11/11/2018,26,47.65,47.65,-462.4657
11/11/2018,27,46.6,46.6,-642.7947
11/11/2018,28,46,46,-663.744
11/11/2018,29,47.65,47.65,-265.3699
11/11/2018,30,47.65,47.65,-304.5124
11/11/2018,31,47.7,47.7,-364.5953
11/11/2018,32,48.07,48.07,-125.6352
11/11/2018,33,48.07,48.07,-221.6926
11/11/2018,34,90.5,90.5,27.7519
11/11/2018,35,93.4,93.4,297.1979
11/11/2018,36,90.5,90.5,68.291
11/11/2018,37,48.1,48.1,-374.0951
11/11/2018,38,48.1,48.1,-207.5879
11/11/2018,39,78,78,288.9342
11/11/2018,40,86.95,86.95,506.7506
11/11/2018,41,78,78,347.1098
11/11/2018,42,78,78,283.9614
11/11/2018,43,72.5,72.5,116.6645
11/11/2018,44,47.65,47.65,-380.082
11/11/2018,45,48.1,48.1,-41.2966
11/11/2018,46,47.65,47.65,-290.7034
11/11/2018,47,46.1,46.1,-132.4481
11/11/2018,48,74.25,74.25,129.4697
12/11/2018,1,46.1,46.1,-20.2808
12/11/2018,2,74.25,74.25,213.1739
12/11/2018,3,74.25,74.25,212.0225
12/11/2018,4,74.25,74.25,174.3698
12/11/2018,5,72.5,72.5,68.4999
12/11/2018,6,72.5,72.5,67.5496
12/11/2018,7,74.25,74.25,367.4298
12/11/2018,8,72,72,59.0392
12/11/2018,9,74.25,74.25,135.6555
12/11/2018,10,72,72,91.1866
12/11/2018,11,74.25,74.25,225.6379
12/11/2018,12,58,58,-13.1532
12/11/2018,13,45,45,-277.2889
12/11/2018,14,45,45,-453.8764
12/11/2018,15,47.58,47.58,-307.577
12/11/2018,16,47.7,47.7,-246.1945
12/11/2018,17,47.7,47.7,-396.3493
12/11/2018,18,47.7,47.7,-585.7461
12/11/2018,19,48.07,48.07,-296.3655
12/11/2018,20,47.75,47.75,-364.8839
12/11/2018,21,47.7,47.7,-297.3666
12/11/2018,22,47.75,47.75,-602.5418
12/11/2018,23,47.7,47.7,-799.5785
12/11/2018,24,47.1,47.1,-838.5148
12/11/2018,25,48,48,-553.0004
12/11/2018,26,48.1,48.1,-223.8609
12/11/2018,27,48.3,48.3,-12.5511
12/11/2018,28,48.1,48.1,-238.0569
12/11/2018,29,48.2,48.2,-192.8488
12/11/2018,30,48.5,48.5,-94.8626
12/11/2018,31,48.1,48.1,-550.0084
12/11/2018,32,60,60,36.0888
12/11/2018,33,48.5,48.5,-96.7635
12/11/2018,34,88,88,48.4161
12/11/2018,35,50,50,-54.4123
12/11/2018,36,50,50,-103.9582
12/11/2018,37,50,50,-155.0527
12/11/2018,38,50,50,-238.3185
12/11/2018,39,78,78,17.8968
12/11/2018,40,78,78,46.2121
12/11/2018,41,75,75,12.4862
12/11/2018,42,48.31,48.31,-130.9765
12/11/2018,43,78,78,251.4226
12/11/2018,44,74.5,74.5,227.0852
12/11/2018,45,48.1,48.1,-240.3701
12/11/2018,46,74.5,74.5,34.1878
12/11/2018,47,74.99,74.99,197.4587
12/11/2018,48,74.5,74.5,59.1096
13/11/2018,1,37.58,37.58,-372.052
13/11/2018,2,37.58,37.58,-296.3442
13/11/2018,3,48.35,48.35,-3.0666
13/11/2018,4,37.58,37.58,-142.7261
13/11/2018,5,37.58,37.58,-185.2541
13/11/2018,6,36.3,36.3,-320.2348
13/11/2018,7,36.3,36.3,-248.5204
13/11/2018,8,36.3,36.3,-371.4
13/11/2018,9,36.3,36.3,-340.0677
13/11/2018,10,36.68,36.68,-303.2694
13/11/2018,11,28.5,28.5,-399.6707
13/11/2018,12,28.5,28.5,-492.8057
13/11/2018,13,47.65,47.65,-155.6164
13/11/2018,14,48.2,48.2,-72.4842
13/11/2018,15,47.5,47.5,-425.8513
13/11/2018,16,48.35,48.35,-182.7843
13/11/2018,17,54.13738,54.13738,114.7996
13/11/2018,18,57.17203,57.17203,14.5118
13/11/2018,19,48.15,48.15,-110.0166
13/11/2018,20,48.15,48.15,-263.0315
13/11/2018,21,48.1,48.1,-277.4778
13/11/2018,22,48.2,48.2,-305.3292
13/11/2018,23,48.2,48.2,-314.3999
13/11/2018,24,48.2,48.2,-436.2556
13/11/2018,25,48.25,48.25,-488.4684
13/11/2018,26,48.4,48.4,-458.057
13/11/2018,27,48.4,48.4,-566.5999
13/11/2018,28,48.4,48.4,-429.0297
13/11/2018,29,52.23602,52.23602,107.0598
13/11/2018,30,52.58729,52.58729,21.8969
13/11/2018,31,97,97,86.9279
13/11/2018,32,97,97,300.983
13/11/2018,33,97,97,221.2507
13/11/2018,34,102.5,102.5,375.0005
13/11/2018,35,97,97,35.4726
13/11/2018,36,48.45,48.45,-602.4461
13/11/2018,37,48.43,48.43,-582.8775
13/11/2018,38,48.45,48.45,-587.1239
13/11/2018,39,48.5,48.5,-488.2038
13/11/2018,40,48.6,48.6,-4.2581
13/11/2018,41,78,78,327.5572
13/11/2018,42,76,76,115.002
13/11/2018,43,76,76,44.4983
13/11/2018,44,48.5,48.5,-2.0889
13/11/2018,45,48.25,48.25,-301.9396
13/11/2018,46,47.55,47.55,-354.2119
13/11/2018,47,75,75,194.799
13/11/2018,48,44.56,44.56,-259.2802
14/11/2018,1,28.5,28.5,-575.9281
14/11/2018,2,37.11003,37.11003,-357.484
14/11/2018,3,37.11003,37.11003,-438.8434
14/11/2018,4,28.5,28.5,-588.1193
14/11/2018,5,8.1,8.1,-771.8024
14/11/2018,6,0,0,-1016.9506
14/11/2018,7,20,20,-469.3741
14/11/2018,8,28.5,28.5,-468.3192
14/11/2018,9,20,20,-378.5637
14/11/2018,10,28.5,28.5,-299.5505
14/11/2018,11,75,75,208.8144
14/11/2018,12,77.5,77.5,534.7207
14/11/2018,13,79.25,79.25,659.7279
14/11/2018,14,79.25,79.25,586.4638
14/11/2018,15,77.5,77.5,90.2154
14/11/2018,16,82,82,541.8425
14/11/2018,17,78.95,78.95,399.6117
14/11/2018,18,78.95,78.95,180.1665
14/11/2018,19,78.95,78.95,349.6278
14/11/2018,20,78.95,78.95,222.2123
14/11/2018,21,77.5,77.5,81.9811
14/11/2018,22,77.5,77.5,13.5666
14/11/2018,23,48.4,48.4,-367.7242
14/11/2018,24,48.25,48.25,-468.0447
14/11/2018,25,48.06,48.06,-593.7967
14/11/2018,26,48.06,48.06,-530.5515
14/11/2018,27,48.05,48.05,-778.2916
14/11/2018,28,48.05,48.05,-898.1863
14/11/2018,29,48.06,48.06,-621.4842
14/11/2018,30,48.06,48.06,-412.8332
14/11/2018,31,48.25,48.25,-580.2524
14/11/2018,32,47.25,47.25,-658.0584
14/11/2018,33,47.25,47.25,-714.3462
14/11/2018,34,46.55,46.55,-593.7592
14/11/2018,35,28.5,28.5,-311.9895
14/11/2018,36,28.5,28.5,-125.2668
14/11/2018,37,47.25,47.25,-236.2392
14/11/2018,38,48.65,48.65,-150.6974
14/11/2018,39,48.45,48.45,-295.6872
14/11/2018,40,48.65,48.65,-58.3159
14/11/2018,41,74.99,74.99,151.6024
14/11/2018,42,74.99,74.99,64.5346
14/11/2018,43,48.45,48.45,-30.7441
14/11/2018,44,75,75,89.4075
14/11/2018,45,48,48,-237.0078
14/11/2018,46,48,48,-454.9087
14/11/2018,47,51.82,51.82,-77.3255
14/11/2018,48,50.64,50.64,-201.7265
15/11/2018,1,72,72,61.0001
15/11/2018,2,76,76,311.4584
15/11/2018,3,76,76,328.638
15/11/2018,4,76,76,329.0768
15/11/2018,5,76,76,278.0511
15/11/2018,6,71,71,26.5284
15/11/2018,7,48.06,48.06,-10.1335
15/11/2018,8,48.06,48.06,-41.2924
15/11/2018,9,73.95,73.95,206.0832
15/11/2018,10,76,76,413.774
15/11/2018,11,76,76,361.5225
15/11/2018,12,78,78,518.974
15/11/2018,13,81.35,81.35,1034.6397
15/11/2018,14,84,84,997.2974
15/11/2018,15,93,93,922.4028
15/11/2018,16,97,97,1044.3382
15/11/2018,17,94.94815,94.94815,1097.7854
15/11/2018,18,72.4,72.4,306.3866
15/11/2018,19,72.26,72.26,105.5048
15/11/2018,20,49.39773,49.39773,-84.2513
15/11/2018,21,49.1,49.1,-63.5985
15/11/2018,22,49.1,49.1,-89.8455
15/11/2018,23,48.51,48.51,-295.5193
15/11/2018,24,48.51,48.51,-379.25
15/11/2018,25,49.05,49.05,-129.4704
15/11/2018,26,49.05,49.05,-145.0694
15/11/2018,27,76.75,76.75,15.045
15/11/2018,28,48.51,48.51,-244.0998
15/11/2018,29,70.9,70.9,1.2688
15/11/2018,30,49.05,49.05,-173.4892
15/11/2018,31,49.11,49.11,-505.2109
15/11/2018,32,49.5,49.5,-50.8379
15/11/2018,33,49.01,49.01,-859.4792
15/11/2018,34,49.5,49.5,-264.0806
15/11/2018,35,49.5,49.5,-272.6396
15/11/2018,36,49.5,49.5,-397.3279
15/11/2018,37,49.5,49.5,-200.024
